Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales Price,Quantity,Discount,Profit,Order_id_year,Order_Date_year,Days_to_ship,Customer Name Masked,Original Price,Total Sales,Total Profit,Discount Price,Total Discount,Shipping Urgency,Days Since Last Order,Customer Total Sales,Customer Total Quantity,Customer Total Discount
871,CA-2016-158099,2016-03-09,2016-05-09,First Class,PK-18910,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002496,Technology,Phones,Cisco SPA301,280.782,3,0.4,-46.797,2016,2016,61,P****K****,467.96999999999997,842.346,-140.391,187.188,561.564,Standard,0.0,6663.096,14,13878.713999999998
17,CA-2014-105893,2014-11-11,2014-11-18,Standard Class,PK-19075,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",665.88,6,0.0,13.3176,2014,2014,7,P****K****,665.88,3995.2799999999997,79.9056,0.0,0.0,Standard,,50903.85,107,10591.25
7130,CA-2016-166282,2016-04-16,2016-04-22,Standard Class,PK-19075,Consumer,United States,Nashville,Tennessee,37211,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,4,0.2,8.3524,2016,2016,6,P****K****,43.959999999999994,140.672,33.4096,8.792,35.168,Standard,522.0,50903.85,107,10591.25
7131,CA-2016-166282,2016-04-16,2016-04-22,Standard Class,PK-19075,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10003022,Office Supplies,Paper,Standard Line �While You Were Out� Hardbound Telephone Message Book,123.088,7,0.2,40.0036,2016,2016,6,P****K****,153.85999999999999,861.616,280.0252,30.772,215.404,Standard,0.0,50903.85,107,10591.25
441,CA-2016-115756,2016-05-09,2016-07-09,Second Class,PK-19075,Consumer,United States,Detroit,Michigan,48227,Central,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22,1,0.0,3.666,2016,2016,61,P****K****,12.22,12.22,3.666,0.0,0.0,Standard,23.0,50903.85,107,10591.25
442,CA-2016-115756,2016-05-09,2016-07-09,Second Class,PK-19075,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,0.0,23.3928,2016,2016,61,P****K****,194.94,584.8199999999999,70.17840000000001,0.0,0.0,Standard,0.0,50903.85,107,10591.25
443,CA-2016-115756,2016-05-09,2016-07-09,Second Class,PK-19075,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0.0,20.5755,2016,2016,61,P****K****,70.95,212.85000000000002,61.7265,0.0,0.0,Standard,0.0,50903.85,107,10591.25
444,CA-2016-115756,2016-05-09,2016-07-09,Second Class,PK-19075,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0.0,42.0256,2016,2016,61,P****K****,91.36,365.44,168.1024,0.0,0.0,Standard,0.0,50903.85,107,10591.25
445,CA-2016-115756,2016-05-09,2016-07-09,Second Class,PK-19075,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,0.0,29.1528,2016,2016,61,P****K****,242.94,728.8199999999999,87.4584,0.0,0.0,Standard,0.0,50903.85,107,10591.25
446,CA-2016-115756,2016-05-09,2016-07-09,Second Class,PK-19075,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,22.05,7,0.0,10.584,2016,2016,61,P****K****,22.05,154.35,74.088,0.0,0.0,Standard,0.0,50903.85,107,10591.25
2659,CA-2016-150343,2016-08-16,2016-08-20,Standard Class,PK-19075,Consumer,United States,San Francisco,California,94110,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042,2016,2016,4,P****K****,10.86,32.58,15.3126,0.0,0.0,Standard,99.0,50903.85,107,10591.25
1314,US-2016-134488,2016-09-24,2016-01-10,Standard Class,PK-19075,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,155.372,2,0.3,-13.3176,2016,2016,-258,P****K****,221.96000000000004,310.744,-26.6352,66.58800000000001,133.17600000000002,,39.0,50903.85,107,10591.25
6392,CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,0.0,6.7252,2016,2016,5,P****K****,14.62,29.24,13.4504,0.0,0.0,Standard,81.0,50903.85,107,10591.25
6393,CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,Consumer,United States,New York City,New York,10011,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,5.76,2,0.0,2.8224,2016,2016,5,P****K****,5.76,11.52,5.6448,0.0,0.0,Standard,0.0,50903.85,107,10591.25
6394,CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,Consumer,United States,New York City,New York,10011,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",21.48,6,0.0,10.5252,2016,2016,5,P****K****,21.48,128.88,63.1512,0.0,0.0,Standard,0.0,50903.85,107,10591.25
6395,CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,4,0.0,198.46,2016,2016,5,P****K****,396.92,1587.68,793.84,0.0,0.0,Standard,0.0,50903.85,107,10591.25
6396,CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,Consumer,United States,New York City,New York,10011,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,17.15,1,0.0,4.6305,2016,2016,5,P****K****,17.15,17.15,4.6305,0.0,0.0,Standard,0.0,50903.85,107,10591.25
6397,CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,Consumer,United States,New York City,New York,10011,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",23.12,2,0.2,7.803,2016,2016,5,P****K****,28.9,46.24,15.606,5.78,11.56,Standard,0.0,50903.85,107,10591.25
6203,CA-2016-118332,2016-12-16,2016-12-23,Standard Class,PK-19075,Consumer,United States,Apple Valley,California,92307,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,563.92,5,0.2,7.049,2016,2016,7,P****K****,704.8999999999999,2819.6,35.245000000000005,140.98,704.9,Standard,2.0,50903.85,107,10591.25
5459,CA-2017-116680,2017-04-09,2017-06-09,Second Class,PK-19075,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.344,6,0.2,4.3368,2017,2017,61,P****K****,16.68,80.064,26.0208,3.3360000000000003,20.016000000000002,Standard,114.0,50903.85,107,10591.25
3813,CA-2017-147753,2017-05-03,2017-05-03,Same Day,PK-19075,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515,25.06,2,0.0,11.7782,2017,2017,0,P****K****,25.06,50.12,23.5564,0.0,0.0,Immediate,24.0,50903.85,107,10591.25
4779,CA-2017-132346,2017-07-11,2017-11-11,Standard Class,PK-19075,Consumer,United States,Newark,Delaware,19711,East,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,100.94,7,0.0,33.3102,2017,2017,123,P****K****,100.94,706.5799999999999,233.1714,0.0,0.0,Standard,69.0,50903.85,107,10591.25
9270,US-2017-102183,2017-08-21,2017-08-28,Standard Class,PK-19075,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,32.088,7,0.2,11.2308,2017,2017,7,P****K****,40.11,224.616,78.6156,8.022,56.154,Standard,41.0,50903.85,107,10591.25
3171,CA-2017-107461,2017-12-21,2017-12-26,Second Class,PK-19075,Consumer,United States,Columbia,South Carolina,29203,South,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,23.88,6,0.0,11.2236,2017,2017,5,P****K****,23.88,143.28,67.3416,0.0,0.0,Standard,122.0,50903.85,107,10591.25
5896,CA-2014-168305,2014-01-11,2014-11-08,Standard Class,PL-18925,Home Office,United States,Los Angeles,California,90049,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,3,0.0,22.2,2014,2014,301,P****L****,44.4,133.2,66.6,0.0,0.0,Standard,,847.665,29,523.895
5897,CA-2014-168305,2014-01-11,2014-11-08,Standard Class,PL-18925,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,21.4,5,0.0,9.63,2014,2014,301,P****L****,21.4,107.0,48.150000000000006,0.0,0.0,Standard,0.0,847.665,29,523.895
1615,US-2016-113509,2016-03-15,2016-03-19,Standard Class,PL-18925,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,83.976,3,0.2,-13.6461,2016,2016,4,P****L****,104.97,251.928,-40.9383,20.994,62.982,Standard,794.0,847.665,29,523.895
1521,CA-2017-109946,2017-04-16,2017-04-21,Standard Class,PL-18925,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10001419,Office Supplies,Art,Newell 325,16.52,5,0.2,2.065,2017,2017,5,P****L****,20.65,82.6,10.325,4.13,20.65,Standard,397.0,847.665,29,523.895
2764,CA-2017-165757,2017-06-22,2017-06-28,Standard Class,PL-18925,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,3,0.7,-7.5768,2017,2017,6,P****L****,34.44,30.996000000000002,-22.730400000000003,24.107999999999997,72.32399999999998,Standard,67.0,847.665,29,523.895
2765,CA-2017-165757,2017-06-22,2017-06-28,Standard Class,PL-18925,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,31.155,5,0.7,-23.8855,2017,2017,6,P****L****,103.85,155.775,-119.42750000000001,72.695,363.47499999999997,Standard,0.0,847.665,29,523.895
2766,CA-2017-165757,2017-06-22,2017-06-28,Standard Class,PL-18925,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2,0.2,0.6696,2017,2017,6,P****L****,11.16,17.856,1.3392,2.232,4.464,Standard,0.0,847.665,29,523.895
3982,CA-2017-119564,2017-12-15,2017-12-20,Standard Class,PL-18925,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,3,0.0,9.7911,2017,2017,5,P****L****,22.77,68.31,29.3733,0.0,0.0,Standard,176.0,847.665,29,523.895
1166,CA-2014-117709,2014-04-05,2014-05-08,Standard Class,PM-18940,Consumer,United States,Jackson,Michigan,49201,Central,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,46.8,4,0.0,21.06,2014,2014,33,P****M****,46.8,187.2,84.24,0.0,0.0,Standard,,8484.874,16,385.56600000000003
6625,CA-2015-141250,2015-01-19,2015-01-23,Standard Class,PM-18940,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,102.438,1,0.3,-13.1706,2015,2015,4,P****M****,146.34,102.438,-13.1706,43.902,43.902,Standard,289.0,8484.874,16,385.56600000000003
6626,CA-2015-141250,2015-01-19,2015-01-23,Standard Class,PM-18940,Consumer,United States,Texas City,Texas,77590,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,199.304,4,0.3,-8.5416,2015,2015,4,P****M****,284.72,797.216,-34.1664,85.41600000000001,341.66400000000004,Standard,0.0,8484.874,16,385.56600000000003
7487,US-2015-134558,2015-12-19,2015-12-24,Second Class,PM-19135,Home Office,United States,Dover,New Hampshire,03820,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,29.9,5,0.0,14.651,2015,2015,5,P****M****,29.9,149.5,73.255,0.0,0.0,Standard,,27701.809999999998,36,2538.79
5767,CA-2016-149685,2016-08-10,2016-10-15,Standard Class,PM-19135,Home Office,United States,San Antonio,Texas,78207,Central,OFF-LA-10004545,Office Supplies,Labels,Avery 50,60.144,6,0.2,20.2986,2016,2016,66,P****M****,75.17999999999999,360.864,121.7916,15.036,90.216,Standard,235.0,27701.809999999998,36,2538.79
884,CA-2016-165148,2016-10-22,2016-10-24,First Class,PM-19135,Home Office,United States,Detroit,Michigan,48227,Central,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,31.4,5,0.0,10.048,2016,2016,2,P****M****,31.4,157.0,50.24,0.0,0.0,Urgent,73.0,27701.809999999998,36,2538.79
8594,CA-2017-159667,2017-09-11,2017-11-13,Standard Class,PM-19135,Home Office,United States,Jacksonville,Florida,32216,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,191.976,3,0.2,38.3952,2017,2017,63,P****M****,239.97,575.928,115.18560000000001,47.994,143.982,Standard,324.0,27701.809999999998,36,2538.79
8595,CA-2017-159667,2017-09-11,2017-11-13,Standard Class,PM-19135,Home Office,United States,Jacksonville,Florida,32216,South,TEC-PH-10004094,Technology,Phones,Motorola L703CM,499.168,4,0.2,31.198,2017,2017,63,P****M****,623.9599999999999,1996.672,124.792,124.79199999999999,499.16799999999995,Standard,0.0,27701.809999999998,36,2538.79
5100,CA-2015-141936,2015-07-08,2015-12-08,Standard Class,PN-18775,Home Office,United States,Bakersfield,California,93309,West,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,19.152,3,0.2,6.4638,2015,2015,153,P****N****,23.94,57.456,19.3914,4.788,14.364,Standard,,5464.492,47,716.908
2554,CA-2016-155439,2016-09-14,2016-09-18,Standard Class,PN-18775,Home Office,United States,Columbia,South Carolina,29203,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,25.92,4,0.0,12.4416,2016,2016,4,P****N****,25.92,103.68,49.7664,0.0,0.0,Standard,434.0,5464.492,47,716.908
1619,US-2016-118780,2016-10-09,2016-09-14,Second Class,PN-18775,Home Office,United States,New York City,New York,10011,East,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,59.48,2,0.0,8.922,2016,2016,-25,P****N****,59.48,118.96,17.844,0.0,0.0,,25.0,5464.492,47,716.908
1620,US-2016-118780,2016-10-09,2016-09-14,Second Class,PN-18775,Home Office,United States,New York City,New York,10011,East,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.69,1,0.0,3.0774,2016,2016,-25,P****N****,6.69,6.69,3.0774,0.0,0.0,,0.0,5464.492,47,716.908
7579,CA-2016-138597,2016-12-18,2016-12-21,First Class,PN-18775,Home Office,United States,Omaha,Nebraska,68104,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,3,0.0,112.788,2016,2016,3,P****N****,563.94,1691.8200000000002,338.364,0.0,0.0,Urgent,70.0,5464.492,47,716.908
8470,US-2017-132031,2017-04-23,2017-04-27,Standard Class,PN-18775,Home Office,United States,Clarksville,Tennessee,37042,South,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,387.136,4,0.2,-14.5176,2017,2017,4,P****N****,483.92,1548.544,-58.0704,96.784,387.136,Standard,126.0,5464.492,47,716.908
8471,US-2017-132031,2017-04-23,2017-04-27,Standard Class,PN-18775,Home Office,United States,Clarksville,Tennessee,37042,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,45.408,2,0.2,11.9196,2017,2017,4,P****N****,56.76,90.816,23.8392,11.352,22.704,Standard,0.0,5464.492,47,716.908
8472,US-2017-132031,2017-04-23,2017-04-27,Standard Class,PN-18775,Home Office,United States,Clarksville,Tennessee,37042,South,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,77.952,3,0.2,-11.6928,2017,2017,4,P****N****,97.44,233.856,-35.0784,19.488,58.464,Standard,0.0,5464.492,47,716.908
8473,US-2017-132031,2017-04-23,2017-04-27,Standard Class,PN-18775,Home Office,United States,Clarksville,Tennessee,37042,South,OFF-LA-10000081,Office Supplies,Labels,Avery 496,3.0,1,0.2,1.05,2017,2017,4,P****N****,3.75,3.0,1.05,0.75,0.75,Standard,0.0,5464.492,47,716.908
5108,CA-2017-132213,2017-04-25,2017-04-26,First Class,PN-18775,Home Office,United States,Nashville,Tennessee,37211,South,OFF-AR-10004078,Office Supplies,Art,Newell 312,42.048,9,0.2,5.256,2017,2017,1,P****N****,52.56,378.432,47.304,10.512,94.608,Urgent,2.0,5464.492,47,716.908
5109,CA-2017-132213,2017-04-25,2017-04-26,First Class,PN-18775,Home Office,United States,Nashville,Tennessee,37211,South,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,67.92,5,0.2,6.792,2017,2017,1,P****N****,84.89999999999999,339.6,33.96,16.98,84.9,Urgent,0.0,5464.492,47,716.908
97,CA-2017-161018,2017-09-11,2017-11-11,Second Class,PN-18775,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0.0,40.5426,2017,2017,61,P****N****,96.53,675.71,283.7982,0.0,0.0,Standard,139.0,5464.492,47,716.908
3779,US-2017-148768,2017-11-30,2017-02-12,Second Class,PN-18775,Home Office,United States,Miami,Florida,33180,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997,2017,2017,-291,P****N****,89.97,215.928,26.991,17.994,53.982,,80.0,5464.492,47,716.908
6228,CA-2014-148782,2014-02-11,2014-11-07,Standard Class,PO-18850,Consumer,United States,Irving,Texas,75061,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB�Headset�-�headset�- Full size, Binaural",88.776,3,0.2,7.7679,2014,2014,269,P****O****,110.96999999999998,266.328,23.3037,22.194,66.582,Standard,,69297.4106,91,19383.2994
5279,CA-2014-159681,2014-07-12,2014-12-13,Standard Class,PO-18850,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,4,0.0,48.5392,2014,2014,154,P****O****,105.52,422.08,194.1568,0.0,0.0,Standard,151.0,69297.4106,91,19383.2994
6348,CA-2015-104486,2015-01-05,2015-06-05,Standard Class,PO-18850,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,1,0.2,4.4138,2015,2015,151,P****O****,15.219999999999999,12.176,4.4138,3.044,3.044,Standard,177.0,69297.4106,91,19383.2994
6349,CA-2015-104486,2015-01-05,2015-06-05,Standard Class,PO-18850,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,3,0.0,10.4496,2015,2015,151,P****O****,37.32,111.96000000000001,31.3488,0.0,0.0,Standard,0.0,69297.4106,91,19383.2994
6350,CA-2015-104486,2015-01-05,2015-06-05,Standard Class,PO-18850,Consumer,United States,San Francisco,California,94109,West,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0.0,10.518,2015,2015,151,P****O****,35.06,70.12,21.036,0.0,0.0,Standard,0.0,69297.4106,91,19383.2994
9692,CA-2015-130183,2015-11-13,2015-11-17,Standard Class,PO-18850,Consumer,United States,Houston,Texas,77041,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",613.9992,3,0.32,-18.0588,2015,2015,4,P****O****,902.94,1841.9976,-54.1764,288.9408,866.8224,Standard,312.0,69297.4106,91,19383.2994
327,US-2016-141544,2016-08-30,2016-01-09,First Class,PO-18850,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,290.898,3,0.4,-67.8762,2016,2016,-234,P****O****,484.83000000000004,872.6940000000001,-203.6286,193.93200000000002,581.796,,291.0,69297.4106,91,19383.2994
328,US-2016-141544,2016-08-30,2016-01-09,First Class,PO-18850,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,2,0.2,3.389,2016,2016,-234,P****O****,67.77999999999999,108.448,6.778,13.555999999999997,27.111999999999995,,0.0,69297.4106,91,19383.2994
329,US-2016-141544,2016-08-30,2016-01-09,First Class,PO-18850,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10003312,Furniture,Chairs,Hon 2090 �Pillow Soft� Series Mid Back Swivel/Tilt Chairs,786.744,4,0.3,-258.5016,2016,2016,-234,P****O****,1123.92,3146.976,-1034.0064,337.176,1348.704,,0.0,69297.4106,91,19383.2994
330,US-2016-141544,2016-08-30,2016-01-09,First Class,PO-18850,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831,2016,2016,-234,P****O****,125.29999999999998,1002.4,338.31000000000006,25.06,250.6,,0.0,69297.4106,91,19383.2994
331,US-2016-141544,2016-08-30,2016-01-09,First Class,PO-18850,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6,0.7,-27.6936,2016,2016,-234,P****O****,125.88,226.584,-166.1616,88.11599999999999,528.6959999999999,,0.0,69297.4106,91,19383.2994
4664,CA-2016-111409,2016-09-18,2016-09-22,Standard Class,PO-18850,Consumer,United States,Jacksonville,Florida,32216,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,3.0,1,0.2,1.05,2016,2016,4,P****O****,3.75,3.0,1.05,0.75,0.75,Standard,19.0,69297.4106,91,19383.2994
4330,CA-2017-149853,2017-03-10,2017-09-10,Standard Class,PO-18850,Consumer,United States,Hialeah,Florida,33012,South,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,15.552,3,0.2,5.4432,2017,2017,184,P****O****,19.439999999999998,46.656,16.3296,3.888,11.664,Standard,173.0,69297.4106,91,19383.2994
4331,CA-2017-149853,2017-03-10,2017-09-10,Standard Class,PO-18850,Consumer,United States,Hialeah,Florida,33012,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,17.92,5,0.2,1.12,2017,2017,184,P****O****,22.400000000000002,89.60000000000001,5.6000000000000005,4.48,22.400000000000002,Standard,0.0,69297.4106,91,19383.2994
6743,US-2017-101784,2017-06-07,2017-11-07,Standard Class,PO-18850,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",122.136,3,0.2,-13.7403,2017,2017,153,P****O****,152.67,366.408,-41.2209,30.534,91.602,Standard,89.0,69297.4106,91,19383.2994
4299,CA-2017-129021,2017-08-23,2017-08-26,Second Class,PO-18850,Consumer,United States,Tallahassee,Florida,32303,South,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",49.568,2,0.2,15.49,2017,2017,3,P****O****,61.959999999999994,99.136,30.98,12.392,24.784,Urgent,0.0,69297.4106,91,19383.2994
4300,CA-2017-129021,2017-08-23,2017-08-26,Second Class,PO-18850,Consumer,United States,Tallahassee,Florida,32303,South,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,161.376,6,0.2,12.1032,2017,2017,3,P****O****,201.72,968.2560000000001,72.61919999999999,40.344,242.06400000000002,Urgent,0.0,69297.4106,91,19383.2994
4301,CA-2017-129021,2017-08-23,2017-08-26,Second Class,PO-18850,Consumer,United States,Tallahassee,Florida,32303,South,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",2.784,2,0.2,0.4176,2017,2017,3,P****O****,3.4799999999999995,5.568,0.8352,0.696,1.392,Urgent,0.0,69297.4106,91,19383.2994
4302,CA-2017-129021,2017-08-23,2017-08-26,Second Class,PO-18850,Consumer,United States,Tallahassee,Florida,32303,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",8.72,5,0.2,2.943,2017,2017,3,P****O****,10.9,43.6,14.715,2.18,10.9,Urgent,0.0,69297.4106,91,19383.2994
8678,CA-2017-141705,2017-10-24,2017-10-26,First Class,PO-18850,Consumer,United States,Mansfield,Texas,76063,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,517.405,5,0.3,-81.3065,2017,2017,2,P****O****,739.15,2587.0249999999996,-406.5325,221.74499999999998,1108.725,Urgent,62.0,69297.4106,91,19383.2994
1009,US-2017-106705,2017-12-26,2018-01-01,Standard Class,PO-18850,Consumer,United States,Burlington,Iowa,52601,Central,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,0.0,20.585,2017,2017,6,P****O****,44.75,223.75,102.92500000000001,0.0,0.0,Standard,63.0,69297.4106,91,19383.2994
3555,CA-2014-120838,2014-03-23,2014-03-26,Second Class,PO-18865,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,330.4,2,0.0,85.904,2014,2014,3,P****O****,330.4,660.8,171.808,0.0,0.0,Urgent,,10657.414,54,1269.846
3556,CA-2014-120838,2014-03-23,2014-03-26,Second Class,PO-18865,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,604.752,6,0.2,37.797,2014,2014,3,P****O****,755.9399999999999,3628.5119999999997,226.78199999999998,151.188,907.1279999999999,Urgent,0.0,10657.414,54,1269.846
47,CA-2014-146703,2014-10-20,2014-10-25,Second Class,PO-18865,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0.0,8.4784,2014,2014,5,P****O****,211.96,847.84,33.9136,0.0,0.0,Standard,211.0,10657.414,54,1269.846
9028,US-2016-152415,2016-09-17,2016-09-22,Standard Class,PO-18865,Consumer,United States,Marlborough,Massachusetts,01752,East,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,0.0,6.2244,2016,2016,5,P****O****,14.82,44.46,18.6732,0.0,0.0,Standard,698.0,10657.414,54,1269.846
